pc,dimension,eigenvalue,prop_variance,pct_variance,cumulative_prop_variance,cumulative_pct_variance
PC213,213,5.138257149725806e-8,6.281487958100007e-11,6.2814879581000075e-9,0.9999999993795151,99.99999993795151
PC214,214,4.9179891137302257e-8,6.012211630477048e-11,6.012211630477048e-9,0.9999999994396372,99.99999994396373
PC215,215,4.303641874654877e-8,5.261175885886158e-11,5.2611758858861586e-9,0.999999999492249,99.9999999492249
PC216,216,4.019335952963254e-8,4.913613634429406e-11,4.913613634429406e-9,0.9999999995413852,99.99999995413852
PC217,217,3.6345164713362524e-8,4.443174170337717e-11,4.4431741703377166e-9,0.9999999995858169,99.99999995858168
PC218,218,3.296780014564898e-8,4.0302934163385063e-11,4.030293416338507e-9,0.9999999996261199,99.99999996261198
PC219,219,2.8720346943897904e-8,3.5110448586672255e-11,3.511044858667225e-9,0.9999999996612302,99.99999996612303
PC220,220,2.5473528753504074e-8,3.1141233194992755e-11,3.1141233194992756e-9,0.9999999996923715,99.99999996923715
PC221,221,2.3156266783600117e-8,2.830839460097814e-11,2.830839460097814e-9,0.9999999997206799,99.99999997206798
PC222,222,2.1813390533208038e-8,2.666673659316386e-11,2.666673659316386e-9,0.9999999997473467,99.99999997473466
PC223,223,2.081755920155793e-8,2.5449338877210182e-11,2.544933887721018e-9,0.999999999772796,99.9999999772796
PC224,224,1.8679835635068266e-8,2.2835984883946535e-11,2.2835984883946533e-9,0.9999999997956319,99.9999999795632
PC225,225,1.7780286789674784e-8,2.173629191891783e-11,2.1736291918917827e-9,0.9999999998173682,99.99999998173682
PC226,226,1.5627369107467924e-8,1.9104363212063478e-11,1.910436321206348e-9,0.9999999998364726,99.99999998364726
PC227,227,1.5320968020385206e-8,1.8729789755972134e-11,1.8729789755972136e-9,0.9999999998552024,99.99999998552023
PC228,228,1.2863643856002458e-8,1.5725725985333078e-11,1.572572598533308e-9,0.9999999998709281,99.99999998709282
PC229,229,1.1476550669249905e-8,1.4030013043092793e-11,1.4030013043092795e-9,0.9999999998849581,99.99999998849582
PC230,230,1.0014550014469382e-8,1.2242726179057924e-11,1.2242726179057923e-9,0.9999999998972009,99.9999999897201
PC231,231,9.138447134469608e-9,1.1171695763410278e-11,1.117169576341028e-9,0.9999999999083725,99.99999999083725
PC232,232,8.750541203481619e-9,1.069748313384061e-11,1.0697483133840609e-9,0.9999999999190701,99.999999991907
PC233,233,8.095545217931397e-9,9.896754545148408e-12,9.896754545148407e-10,0.9999999999289668,99.99999999289668
PC234,234,6.377363100879916e-9,7.79628740938865e-12,7.79628740938865e-10,0.999999999936763,99.9999999936763
PC235,235,5.9218415454931395e-9,7.239415092289902e-12,7.239415092289901e-10,0.9999999999440025,99.99999999440024
PC236,236,5.529446636207861e-9,6.75971471419054e-12,6.75971471419054e-10,0.9999999999507622,99.99999999507622
PC237,237,4.717795390363939e-9,5.767476027339778e-12,5.767476027339778e-10,0.9999999999565297,99.99999999565297
PC238,238,4.222197967373855e-9,5.161611207058503e-12,5.161611207058503e-10,0.9999999999616913,99.99999999616914
PC239,239,3.8082274909494826e-9,4.6555348300115925e-12,4.655534830011593e-10,0.9999999999663468,99.99999999663468
PC240,240,3.343722557845547e-9,4.0876803885642386e-12,4.0876803885642387e-10,0.9999999999704345,99.99999999704346
PC241,241,3.0853266006714675e-9,3.771792910356317e-12,3.771792910356317e-10,0.9999999999742063,99.99999999742063
PC242,242,2.7019791507835596e-9,3.3031529960679213e-12,3.3031529960679215e-10,0.9999999999775094,99.99999999775095
PC243,243,2.529294061227091e-9,3.0920465296174708e-12,3.0920465296174703e-10,0.9999999999806015,99.99999999806015
PC244,244,2.0926015295749987e-9,2.5581925789425414e-12,2.5581925789425414e-10,0.9999999999831597,99.99999999831597
PC245,245,1.647755762165796e-9,2.0143713473909488e-12,2.014371347390949e-10,0.9999999999851741,99.99999999851741
PC246,246,1.4115195817813424e-9,1.725574060857387e-12,1.7255740608573868e-10,0.9999999999868996,99.99999999868996
PC247,247,1.1848233169162566e-9,1.44843926273381e-12,1.44843926273381e-10,0.9999999999883481,99.99999999883481
PC248,248,1.137443382231184e-9,1.3905175821897113e-12,1.3905175821897114e-10,0.9999999999897387,99.99999999897386
PC249,249,1.0645597767256681e-9,1.3014178199580295e-12,1.3014178199580295e-10,0.9999999999910401,99.999999999104
PC250,250,1.0271423070911203e-9,1.2556751920429343e-12,1.2556751920429343e-10,0.9999999999922957,99.99999999922957
PC251,251,8.265139704833572e-10,1.0104082768745199e-12,1.0104082768745198e-10,0.9999999999933061,99.99999999933061
PC252,252,6.70394475285037e-10,8.195531482702164e-13,8.195531482702163e-11,0.9999999999941257,99.99999999941257
PC253,253,6.465849378553249e-10,7.904461342974632e-13,7.904461342974632e-11,0.9999999999949161,99.9999999994916
PC254,254,5.184091689097462e-10,6.337520402319636e-13,6.337520402319636e-11,0.9999999999955499,99.99999999955499
PC255,255,4.718356468285238e-10,5.768161941668995e-13,5.768161941668995e-11,0.9999999999961267,99.99999999961267
PC256,256,4.4213848958777426e-10,5.405116009630493e-13,5.405116009630492e-11,0.9999999999966672,99.99999999966673
PC257,257,3.591227351432494e-10,4.390253485858795e-13,4.3902534858587944e-11,0.9999999999971062,99.99999999971062
PC258,258,3.233134133554419e-10,3.952486715836698e-13,3.9524867158366987e-11,0.9999999999975014,99.99999999975014
PC259,259,3.0855247073850243e-10,3.772035094602719e-13,3.77203509460272e-11,0.9999999999978787,99.99999999978787
PC260,260,2.3023211227108303e-10,2.8145734996464917e-13,2.8145734996464916e-11,0.9999999999981601,99.99999999981601
PC261,261,1.905258645296341e-10,2.329167048039537e-13,2.3291670480395366e-11,0.9999999999983931,99.9999999998393
PC262,262,1.7098858531957497e-10,2.0903250039067845e-13,2.0903250039067846e-11,0.9999999999986021,99.99999999986021
PC263,263,1.3821825990730034e-10,1.6897097788178527e-13,1.6897097788178525e-11,0.999999999998771,99.9999999998771
PC264,264,1.300573345757229e-10,1.589942965473385e-13,1.5899429654733848e-11,0.9999999999989301,99.999999999893
PC265,265,1.125162506519739e-10,1.3755042866989473e-13,1.3755042866989475e-11,0.9999999999990676,99.99999999990676
PC266,266,1.0612402627033863e-10,1.297359734356218e-13,1.297359734356218e-11,0.9999999999991973,99.99999999991974
PC267,267,8.0751367011861e-11,9.871805258173716e-14,9.871805258173715e-12,0.999999999999296,99.9999999999296
PC268,268,7.747019744641707e-11,9.470684284403065e-14,9.470684284403063e-12,0.9999999999993907,99.99999999993906
PC269,269,6.730793325975024e-11,8.22835369923597e-14,8.22835369923597e-12,0.999999999999473,99.99999999994729
PC270,270,5.106433527499429e-11,6.24258377444918e-14,6.2425837744491805e-12,0.9999999999995355,99.99999999995354
PC271,271,4.6828012610729784e-11,5.724695918182125e-14,5.724695918182126e-12,0.9999999999995927,99.99999999995927
PC272,272,3.764847888341171e-11,4.602503530979427e-14,4.602503530979427e-12,0.9999999999996387,99.99999999996388
PC273,273,3.6379154738423045e-11,4.447329430125067e-14,4.447329430125067e-12,0.9999999999996831,99.99999999996831
PC274,274,3.326092580779155e-11,4.0661278493632707e-14,4.0661278493632706e-12,0.9999999999997239,99.99999999997239
PC275,275,2.9876918962591716e-11,3.652435081001432e-14,3.652435081001432e-12,0.9999999999997604,99.99999999997604
PC276,276,2.6469693992955372e-11,3.2359039111192384e-14,3.2359039111192387e-12,0.9999999999997927,99.99999999997927
PC277,277,2.5712091622859695e-11,3.1432874844571756e-14,3.1432874844571755e-12,0.9999999999998241,99.9999999999824
PC278,278,2.398982642885932e-11,2.9327416172199656e-14,2.9327416172199657e-12,0.9999999999998535,99.99999999998535
PC279,279,1.7705181906828137e-11,2.1644476658714105e-14,2.1644476658714105e-12,0.9999999999998751,99.99999999998751
PC280,280,1.4337266677784828e-11,1.7527220877487564e-14,1.7527220877487564e-12,0.9999999999998926,99.99999999998927
PC281,281,1.1206641135841136e-11,1.3700050288314346e-14,1.3700050288314345e-12,0.9999999999999064,99.99999999999064
PC282,282,1.0311930706913105e-11,1.260627225783998e-14,1.260627225783998e-12,0.999999999999919,99.9999999999919
PC283,283,9.693165669035636e-12,1.1849835781217158e-14,1.1849835781217157e-12,0.9999999999999308,99.99999999999308
PC284,284,7.998519216474103e-12,9.778140851435333e-15,9.778140851435333e-13,0.9999999999999406,99.99999999999406
PC285,285,7.68442774418141e-12,9.394165946432041e-15,9.394165946432041e-13,0.99999999999995,99.999999999995
PC286,286,7.282803920805532e-12,8.903183277268376e-15,8.903183277268377e-13,0.9999999999999589,99.9999999999959
PC287,287,6.479626564289373e-12,7.921303868324416e-15,7.921303868324417e-13,0.9999999999999668,99.99999999999667
PC288,288,4.383996552201179e-12,5.359408988021001e-15,5.359408988021002e-13,0.9999999999999721,99.99999999999721
PC289,289,4.085732436874294e-12,4.9947829301641735e-15,4.994782930164174e-13,0.9999999999999771,99.99999999999771
PC290,290,3.809536873829979e-12,4.657135542579436e-15,4.657135542579436e-13,0.9999999999999818,99.99999999999818
PC291,291,3.2234043318392855e-12,3.940592092713063e-15,3.940592092713063e-13,0.9999999999999858,99.99999999999858
PC292,292,2.7325778850955827e-12,3.340559761730541e-15,3.3405597617305413e-13,0.9999999999999891,99.9999999999989
PC293,293,1.7833912468386916e-12,2.180184898335809e-15,2.1801848983358086e-13,0.9999999999999913,99.99999999999913
PC294,294,1.6089501734354303e-12,1.9669317523660517e-15,1.966931752366052e-13,0.9999999999999932,99.99999999999932
PC295,295,1.1913912616736762e-12,1.4564685350533939e-15,1.456468535053394e-13,0.9999999999999947,99.99999999999946
PC296,296,9.972866001610875e-13,1.2191767728130654e-15,1.2191767728130654e-13,0.9999999999999959,99.99999999999959
PC297,297,6.65538698303741e-13,8.136169905913704e-16,8.136169905913704e-14,0.9999999999999968,99.99999999999967
PC298,298,6.145508215179596e-13,7.512846228825912e-16,7.512846228825912e-14,0.9999999999999976,99.99999999999976
PC299,299,5.786618375042503e-13,7.074105592961496e-16,7.074105592961496e-14,0.9999999999999982,99.99999999999983
PC300,300,4.1212855832297415e-13,5.038246434266187e-16,5.038246434266188e-14,0.9999999999999987,99.99999999999987
PC301,301,2.7532263170642875e-13,3.3658023435993734e-16,3.3658023435993736e-14,0.999999999999999,99.9999999999999
PC302,302,2.1174612495234138e-13,2.5885834346252004e-16,2.5885834346252003e-14,0.9999999999999993,99.99999999999993
PC303,303,1.3782707382738382e-13,1.6849275529020026e-16,1.6849275529020028e-14,0.9999999999999994,99.99999999999994
PC304,304,1.2988617518677844e-13,1.5878505524056044e-16,1.5878505524056044e-14,0.9999999999999997,99.99999999999997
PC305,305,1.1152302118352486e-13,1.3633621171580055e-16,1.3633621171580056e-14,0.9999999999999998,99.99999999999997
PC306,306,9.902967119843449e-14,1.2106316772424753e-16,1.2106316772424754e-14,0.9999999999999999,99.99999999999999
PC307,307,1.2319320353014964e-14,1.5060293830091644e-17,1.5060293830091644e-15,0.9999999999999999,99.99999999999999
PC308,308,1.0173746851969232e-14,1.2437343339815686e-17,1.2437343339815687e-15,0.9999999999999999,99.99999999999999
PC309,309,7.679001611448062e-15,9.387532532332594e-18,9.387532532332594e-16,0.9999999999999999,99.99999999999999
PC310,310,6.146676557837532e-15,7.51427452058378e-18,7.514274520583779e-16,0.9999999999999999,99.99999999999999
PC311,311,4.174922280368925e-16,5.103816968666168e-19,5.103816968666168e-17,0.9999999999999999,99.99999999999999
PC312,312,6.777059851771297e-17,8.28491424421919e-20,8.28491424421919e-18,0.9999999999999999,99.99999999999999
PC313,313,6.5403451956016115e-18,7.99553202396285e-21,7.995532023962849e-19,0.9999999999999999,99.99999999999999
PC314,314,2.1658041155430082e-20,2.647682292839863e-23,2.647682292839863e-21,0.9999999999999999,99.99999999999999
PC315,315,4.547353028758454e-21,5.5591112821008e-24,5.5591112821008e-22,0.9999999999999999,99.99999999999999
PC316,316,2.577965284083338e-21,3.15154680205787e-24,3.15154680205787e-22,0.9999999999999999,99.99999999999999
PC317,317,1.2373285530757525e-28,1.5126265930021423e-31,1.5126265930021424e-29,0.9999999999999999,99.99999999999999
PC318,318,8.447375441409744e-29,1.0326864842799198e-31,1.0326864842799198e-29,0.9999999999999999,99.99999999999999
PC319,319,5.093971074310775e-29,6.227348501602414e-32,6.227348501602415e-30,0.9999999999999999,99.99999999999999
PC320,320,3.234034301308575e-29,3.9535871654139056e-32,3.953587165413906e-30,0.9999999999999999,99.99999999999999
PC321,321,2.627079561008584e-29,3.211588705389467e-32,3.2115887053894666e-30,0.9999999999999999,99.99999999999999
PC322,322,2.39741037976039e-29,2.930819535159401e-32,2.9308195351594007e-30,0.9999999999999999,99.99999999999999
PC323,323,2.3336204478339122e-29,2.8528367332932913e-32,2.852836733293291e-30,0.9999999999999999,99.99999999999999
PC324,324,2.223404220206674e-29,2.7180980687123157e-32,2.7180980687123156e-30,0.9999999999999999,99.99999999999999
PC325,325,1.7355533875000223e-29,2.1217034077017389e-32,2.1217034077017387e-30,0.9999999999999999,99.99999999999999
PC326,326,1.5139327888063338e-29,1.8507735804478407e-32,1.8507735804478408e-30,0.9999999999999999,99.99999999999999
PC327,327,1.2485951846087414e-29,1.5263999811842804e-32,1.5263999811842806e-30,0.9999999999999999,99.99999999999999
PC328,328,9.7922484046893e-30,1.197096381991357e-32,1.197096381991357e-30,0.9999999999999999,99.99999999999999
PC329,329,8.46238580708467e-30,1.0345214923086394e-32,1.0345214923086394e-30,0.9999999999999999,99.99999999999999
PC330,330,8.360660284052537e-30,1.0220856092973762e-32,1.0220856092973761e-30,0.9999999999999999,99.99999999999999
PC331,331,6.0698045500823465e-30,7.420298960980864e-33,7.420298960980863e-31,0.9999999999999999,99.99999999999999
PC332,332,4.322037396500976e-30,5.283664298900949e-33,5.283664298900949e-31,0.9999999999999999,99.99999999999999
PC333,333,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC334,334,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC335,335,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC336,336,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC337,337,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC338,338,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC339,339,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC340,340,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC341,341,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC342,342,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC343,343,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC344,344,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC345,345,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC346,346,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC347,347,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC348,348,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC349,349,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC350,350,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC351,351,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC352,352,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC353,353,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC354,354,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC355,355,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC356,356,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC357,357,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC358,358,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC359,359,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC360,360,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC361,361,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC362,362,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC363,363,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC364,364,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC365,365,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC366,366,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC367,367,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC368,368,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC369,369,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC370,370,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC371,371,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC372,372,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC373,373,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC374,374,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC375,375,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC376,376,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC377,377,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC378,378,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC379,379,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC380,380,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC381,381,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC382,382,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC383,383,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC384,384,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC385,385,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC386,386,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC387,387,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC388,388,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC389,389,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC390,390,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC391,391,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC392,392,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC393,393,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC394,394,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC395,395,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC396,396,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC397,397,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC398,398,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC399,399,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC400,400,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC401,401,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC402,402,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC403,403,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC404,404,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC405,405,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC406,406,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC407,407,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC408,408,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC409,409,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC410,410,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC411,411,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC412,412,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC413,413,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC414,414,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
PC415,415,3.0549590427249347e-30,3.7346687563874506e-33,3.7346687563874507e-31,0.9999999999999999,99.99999999999999
